name,address,resolvedAddress,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-09,19.2,6.6,11.8,19.2,4.7,11.2,4.6,63.4,2.06,100,16.67,rain,0,0,40.2,18.3,18.3,9.4,5.7,221.1,1010.4,25.9,15.4,145.2,12.7,8,10,2023-10-09T07:16:39,2023-10-09T18:45:14,0.83,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-10,22,6.6,14.1,22,5.3,14,6.6,64.6,0.004,100,4.17,rain,0,0,33.5,12.6,12.6,6.1,1.1,246.3,1010,33.5,14.5,146,12.6,7,10,2023-10-10T07:17:35,2023-10-10T18:43:46,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-11,21.5,7.5,14.1,21.5,7.5,14.1,5.9,61.8,0,0,0,,0,0,27.7,7.9,7.9,4.1,0.6,302.6,1011.8,7.2,16,157.9,13.6,6,10,2023-10-11T07:18:31,2023-10-11T18:42:18,0.9,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-12,24.1,8.1,15.8,24.1,8.1,15.8,7.6,62.2,0,0,0,,0,0,7.6,5.6,5.6,3.3,0.9,13.7,1012.3,2.9,16,170.1,14.8,6,10,2023-10-12T07:19:27,2023-10-12T18:40:51,0.93,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-13,23.2,9.1,15.8,23.2,9.1,15.8,9.2,67.5,0,0,0,,0,0,16.6,7.9,7.9,4.2,0,35,1014.5,5.4,16,165.4,14.2,6,10,2023-10-13T07:20:24,2023-10-13T18:39:25,0.96,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-14,17.2,13.7,15.5,17.2,13.7,15.5,12.8,84.1,7.104,100,41.67,rain,0,0,22.3,5.2,5.2,2.8,1.1,340.7,1005.8,97.9,11.5,25.8,2.2,1,10,2023-10-14T07:21:21,2023-10-14T18:37:59,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-15,17.2,8.6,13.5,17.2,8.6,13.5,5.5,60.2,0.004,100,4.17,rain,0,0,33.6,12.4,12.4,6.4,1.7,349.1,1004.5,57.4,16,171.3,14.8,7,10,2023-10-15T07:22:19,2023-10-15T18:36:35,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-16,17.6,7.6,11.6,17.6,7.6,11.6,4.2,61.9,0,0,0,,0,0,31.7,6.3,6.3,4.1,2,304.2,1008.1,70.5,16,90.6,7.9,5,10,2023-10-16T07:23:17,2023-10-16T18:35:11,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-17,18.1,8.4,13.5,18.1,8.4,13.5,6.4,63.2,0,0,0,,0,0,27.7,6.6,6.6,4,1.4,8.9,1015,76.1,16,103.5,8.8,5,10,2023-10-17T07:24:15,2023-10-17T18:33:47,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-18,17.6,8.6,13.3,17.6,8.6,13.3,7.6,69.6,0,0,0,,0,0,13,5.8,5.8,2.6,0,265,1021.1,74.6,16,79.7,7,4,10,2023-10-18T07:25:13,2023-10-18T18:32:25,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-19,22.6,4.8,13.5,22.6,4.8,13.5,7.2,68.4,0,0,0,,0,0,38.5,10.9,10.9,4.8,0,212.5,1018.1,22.2,15.7,147.5,12.7,6,10,2023-10-19T07:26:12,2023-10-19T18:31:04,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-20,16.9,11.7,14.3,16.9,11.7,14.3,10.7,79.4,0.966,100,20.83,rain,0,0,29.5,8.3,8.3,5.6,2.9,202.5,1004.7,66.5,15.5,26.9,2.5,1,10,2023-10-20T07:27:11,2023-10-20T18:29:43,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-21,20.4,10.1,15.3,20.4,10.1,15.3,5.7,55.2,0,0,0,,0,0,35.3,14,14,8.8,3.3,270.2,1000.8,49.6,16,140.5,12.3,6,10,2023-10-21T07:28:11,2023-10-21T18:28:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-22,19.7,7.2,13.9,19.7,5.1,13.7,3.4,52.1,0,0,0,,0,0,40.7,10.8,10.8,6.4,2.6,319.6,1009.2,26.9,16,151.2,13.3,6,10,2023-10-22T07:29:11,2023-10-22T18:27:05,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-23,20.4,4.6,12.4,20.4,4.6,12.4,0.1,45.6,0,0,0,,0,0,9.4,5,5,3.1,0.9,341.8,1022.3,0,16,161.1,13.7,6,10,2023-10-23T07:30:11,2023-10-23T18:25:48,0.32,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-24,23.7,3.2,12.7,23.7,3.2,12.7,2.4,55.3,0,0,0,,0,0,31.7,9.1,9.1,5.2,0.9,206.3,1027.2,0,16,153.2,13.3,6,10,2023-10-24T07:31:12,2023-10-24T18:24:31,0.35,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-25,28.2,7.6,16.6,26.8,5.6,16,4.1,48.9,0,0,0,,0,0,27.7,11.5,11.5,8.7,5.8,207.4,1026,0,16,146.8,12.7,6,10,2023-10-25T07:32:13,2023-10-25T18:23:16,0.39,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-26,27.7,10.3,18.8,26.9,10.3,18.7,7.4,49.7,0,0,0,,0,0,18.4,15.1,15.1,7.4,2.4,210.6,1024.1,0,16,137.5,11.8,5,10,2023-10-26T07:33:14,2023-10-26T18:22:01,0.42,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-27,27.6,15.9,21.5,27.4,15.9,21.5,12.8,59.4,0,0,0,,0,0,18.4,13.2,13.2,7.8,3.7,245.7,1021.2,0,16,94,8.1,4,10,2023-10-27T07:34:16,2023-10-27T18:20:48,0.46,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-28,31.4,16.1,23.8,30.8,16.1,23.7,14.2,56.7,0,0,0,,0,0,13,9.4,9.4,6.4,3.2,228.7,1018.5,41.6,16,132.3,11.5,5,10,2023-10-28T07:35:18,2023-10-28T18:19:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-29,29.9,16.3,22,29.8,16.3,22.1,15.5,69,0,0,0,,0,0,20.5,10.1,10.1,4.7,1.7,353.6,1015.6,59.2,16,131.4,11.3,6,10,2023-10-29T07:36:20,2023-10-29T18:18:26,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-30,29.1,14.2,21,28.4,14.2,20.9,13.1,63.9,0,0,0,,0,0,39.6,14.8,14.8,7.1,1.4,294,1010.2,57,13.2,101.7,8.8,5,10,2023-10-30T07:37:23,2023-10-30T18:17:16,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-10-31,13.1,5.5,9.4,13.1,5.5,9.2,1.5,58.5,0.067,100,20.83,rain,0,0,33.5,9.9,9.9,4.6,0.3,19.9,1017.6,93.2,16,41.8,3.5,2,10,2023-10-31T07:38:25,2023-10-31T18:16:08,0.59,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-01,9.8,2.4,5.8,8.5,0.4,4.5,-5.8,45.9,0,0,0,,0,0,42.5,12.3,12.3,7.4,0.9,321.5,1021.9,22.8,16,145.5,12.5,6,10,2023-11-01T07:39:29,2023-11-01T18:15:02,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-02,12.1,-2.4,4.6,12.1,-2.4,4.3,-7,46.2,0,0,0,,0,0,14.8,7.7,7.7,4.6,2,223.6,1031.7,0,16,140,12.1,6,10,2023-11-02T07:40:32,2023-11-02T18:13:56,0.65,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-03,17.7,-1.3,7.6,17.7,-4,6.7,-4.9,44.8,0,0,0,,0,0,24.1,10.5,10.5,6.5,2.7,239.5,1029.9,0,16,139.3,12,5,10,2023-11-03T07:41:36,2023-11-03T18:12:52,0.69,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-04,23,0.7,11.5,23,-0.4,11,-4.7,38.8,0,0,0,,0,0,11.2,10.2,10.2,5.7,3.5,339.5,1023.1,0.1,16,133.1,11.4,5,10,2023-11-04T07:42:40,2023-11-04T18:11:50,0.72,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-05,23.7,7.9,15.6,23.7,7.9,15.6,1.4,39.5,0,0,0,,0,0,16.6,6.8,6.8,4.1,0.9,0.1,1017.5,6.2,16,127.9,11.4,5,10,2023-11-05T06:43:44,2023-11-05T17:10:49,0.75,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-06,19.8,5.4,12.9,19.8,5,12.8,3.5,54.3,0,0,0,,0,0,16.6,7.8,7.8,5.4,3,19,1018.1,1.6,15.9,120,10.5,5,10,2023-11-06T06:44:48,2023-11-06T17:09:49,0.78,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-07,28.5,10.8,19,27.4,10.8,18.9,7,47.7,0,0,0,,0,0,35.3,15.6,15.6,10.9,4.9,217.8,1011.4,2.3,16,90.8,7.9,5,10,2023-11-07T06:45:52,2023-11-07T17:08:51,0.82,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-08,21.5,9.5,15.7,21.5,8.5,15.6,6.5,55.4,0,0,0,,0,0,16.6,8.1,8.1,6.1,2.3,125.5,1016.2,3.6,16,126.1,10.9,5,10,2023-11-08T06:46:57,2023-11-08T17:07:55,0.85,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-09,29.1,8.4,18.1,28.4,7.9,17.9,9.2,59.2,0,0,0,,0,0,31.5,12.7,12.7,7.5,4.4,290.3,1012,27.4,16,98.4,8.5,5,10,2023-11-09T06:48:02,2023-11-09T17:07:00,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-10,18,3.5,10.1,18,3.5,9.9,5.3,73.7,1.759,100,29.17,rain,0,0,16.6,8.4,8.4,4.8,0.6,24.7,1021.3,72.5,14.9,14.1,1.1,1,10,2023-11-10T06:49:07,2023-11-10T17:06:06,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-11,17,2.5,8.5,17,2.5,8.4,1.3,64.5,0,0,0,,0,0,11.2,7.3,7.3,4.1,1.7,355.4,1026.9,1.3,14.3,106.5,9.3,5,10,2023-11-11T06:50:12,2023-11-11T17:05:15,0.95,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-12,12.7,2.6,7.1,12.7,0.7,6.4,0.5,64.3,0,0,0,,0,0,14.8,7.7,7.7,5.8,3.1,23.4,1030,1.9,16,107.1,9.2,5,10,2023-11-12T06:51:17,2023-11-12T17:04:25,0.98,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-13,16,-0.8,7.4,16,-0.8,7.3,0.2,63.1,0,0,0,,0,0,25.9,10,10,4.6,0.3,210.2,1026.5,0,15.7,120.3,10.4,5,10,2023-11-13T06:52:21,2023-11-13T17:03:37,0,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-14,18.6,2.8,11.3,18.6,2.8,11.2,-3.3,38.3,0,0,0,,0,0,31.7,7,7,4.5,1.1,343.9,1027.3,0,15.9,123.4,10.8,5,10,2023-11-14T06:53:26,2023-11-14T17:02:51,0.05,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-15,16.6,2,9.3,16.6,2,9.3,-0.9,50.9,0,0,0,,0,0,18.4,9.8,9.8,5.9,0.9,213.8,1028.8,3.7,16,89.8,7.8,4,10,2023-11-15T06:54:31,2023-11-15T17:02:06,0.08,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-16,22.7,3.4,12.6,22.7,3.4,12.4,-1.9,41.2,0,0,0,,0,0,13,10,10,5.4,2.3,269.9,1024.1,0,14.5,118,10.2,5,10,2023-11-16T06:55:36,2023-11-16T17:01:23,0.12,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-17,21.5,5.5,14.6,21.5,4.1,14.2,6.7,59.7,0.152,100,4.17,rain,0,0,41.2,13.9,13.9,9.1,6,196,1015.6,35.2,15,79,6.8,3,10,2023-11-17T06:56:41,2023-11-17T17:00:42,0.15,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-18,17.1,7.5,14.1,17.1,7.5,14.1,2.7,51.4,1.586,100,12.5,rain,0,0,31.7,9.8,9.8,6.4,2.9,341.8,1010,14.7,15.3,119.2,10.2,5,10,2023-11-18T06:57:45,2023-11-18T17:00:03,0.19,Rain,Clear conditions throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-19,17,-0.3,9,17,-1.9,9,-3.9,42.1,0,0,0,,0,0,14.8,7.5,7.5,4.1,2,240.8,1016.1,0,16,117.9,10.1,5,10,2023-11-19T06:58:49,2023-11-19T16:59:26,0.23,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-20,11,-0.2,6,11,-0.2,5.4,-1.9,57.7,0,0,0,,0,0,18.4,7.7,7.7,5.6,2.8,32.9,1025.8,14,16,79.6,6.7,3,10,2023-11-20T06:59:53,2023-11-20T16:58:51,0.25,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-21,9.1,4.9,6.5,9.1,3.1,5.4,2.8,78.3,86.596,100,70.83,rain,0,0,18.4,9.2,9.2,6.6,3.7,27,1021.6,100,7.3,5.8,0.4,0,10,2023-11-21T07:00:57,2023-11-21T16:58:17,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-22,16.1,4.5,10.2,16.1,4.5,10.2,4.6,70.2,0.171,100,12.5,rain,0,0,29.7,7.9,7.9,4.1,0.9,330.5,1009.3,79.6,9.9,103.3,9.1,5,10,2023-11-22T07:02:00,2023-11-22T16:57:46,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-23,16,5.4,9.6,16,4.4,9.5,-0.3,51.4,0,0,0,,0,0,14.8,7.9,7.9,4.9,2.6,256.9,1014.7,3.1,16,114.1,9.8,5,10,2023-11-23T07:03:03,2023-11-23T16:57:16,0.37,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-24,12.7,2,7,12.7,1.2,6.5,0.2,62.6,0,0,0,,0,0,25.9,7.1,7.1,4.5,1,0.4,1021.7,0.5,16,68.8,6,3,10,2023-11-24T07:04:06,2023-11-24T16:56:49,0.4,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-25,7.6,0.4,3.3,7.1,-1.3,1.8,-7,47.6,0,0,0,,0,0,31.7,8.5,8.5,6.5,3.6,39.7,1028.3,0.3,16,110.1,9.5,5,10,2023-11-25T07:05:08,2023-11-25T16:56:24,0.44,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-26,8.8,-3,3.1,8.8,-3,2.7,-3.9,61.4,0,0,0,,0,0,11.2,10.9,10.9,3.9,0,243,1018.4,38,16,62.5,5.5,3,10,2023-11-26T07:06:09,2023-11-26T16:56:00,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-27,11.5,0.6,6.6,11.5,-1.8,5.3,-3.9,49.4,0,0,0,,0,0,31.7,11.9,11.9,8.3,4.1,284.1,1011.1,0.7,16,115,9.8,5,10,2023-11-27T07:07:10,2023-11-27T16:55:39,0.5,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-28,6,-3.1,1.9,3.8,-3.8,-0.3,-11.6,37.6,0,0,0,,0,0,45.2,12.7,12.7,8.3,2.9,303.4,1017.4,9.8,16,93.8,8,5,10,2023-11-28T07:08:11,2023-11-28T16:55:20,0.54,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-29,6.6,-5.1,0.2,5.2,-7.4,-1.4,-12.6,39.3,0,0,0,,0,0,31.7,10.3,10.3,6.5,2.4,210.3,1021.2,0.4,16,105.6,9.1,5,10,2023-11-29T07:09:10,2023-11-29T16:55:03,0.57,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-11-30,15.5,-2.2,6.6,15.5,-6.2,5,-5.6,42.9,0,0,0,,0,0,27.7,12.3,12.3,8.6,4.4,213.1,1020.8,0,16,105.3,9,4,10,2023-11-30T07:10:09,2023-11-30T16:54:47,0.61,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-01,9.3,2,6.5,7.6,-0.2,4.8,1,68.9,3.27,100,33.33,rain,0,0,16.6,13.6,13.6,9.1,4.3,220.4,1019.1,53.5,13.3,21,2,1,10,2023-12-01T07:11:07,2023-12-01T16:54:34,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-02,15.5,7.8,11,15.5,6.2,10.5,9,87.8,5.773,100,16.67,rain,0,0,14.8,10.5,10.5,5.9,0.9,220.2,1015.8,67.9,4.9,46.7,4.1,2,10,2023-12-02T07:12:04,2023-12-02T16:54:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-03,19.2,12.2,14.9,19.2,12.2,14.9,9.2,72.3,11.423,100,37.5,rain,0,0,29.3,12.6,12.6,5.8,0.3,309,1007.2,59.5,10.8,50.3,4.3,3,10,2023-12-03T07:13:01,2023-12-03T16:54:15,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-04,14.1,6.8,10.8,14.1,6.6,10.6,-1.2,43.8,0,0,0,,0,0,14.8,8.4,8.4,5.2,2,335.8,1011,5.8,16,78.8,6.8,5,10,2023-12-04T07:13:56,2023-12-04T16:54:08,0.73,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-05,10.5,0.4,6.2,10.5,-1.5,5.6,-0.5,63,0.802,100,12.5,rain,0,0,13,7.6,7.6,5.2,2,350.1,1016.3,37.4,16,75,6.5,4,10,2023-12-05T07:14:51,2023-12-05T16:54:04,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-06,9.1,3.6,5.6,7.9,3.2,4.9,-2.7,58.1,0,0,0,,0,0,39.8,11.1,11.1,5.5,2,340.2,1018,66,15.8,85.3,7.5,5,10,2023-12-06T07:15:44,2023-12-06T16:54:01,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-07,9.9,1.5,5,8.6,-1.3,3.3,-4.3,51.5,0,0,0,,0,0,35.3,12,12,8.3,2.8,224.2,1018.6,26.1,16,46.9,4.1,2,10,2023-12-07T07:16:36,2023-12-07T16:54:01,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-08,16.1,0.5,7.5,16.1,-1.1,7.3,-1.2,56.4,0,0,0,,0,0,25.9,8.7,8.7,4.7,1.1,1.1,1019.7,0,16,94.8,8.2,4,10,2023-12-08T07:17:27,2023-12-08T16:54:03,0.86,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-09,14.7,0.9,8.5,14.7,0.9,8.4,2.2,65.3,0,0,0,,0,0,20.5,11.2,11.2,5.4,2.8,280.2,1019.9,38.4,16,56,4.9,3,10,2023-12-09T07:18:17,2023-12-09T16:54:07,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-10,15.5,6.6,14,15.5,5.3,13.9,11.2,83,39.003,100,75,rain,0,0,40.7,12.2,12.2,6.3,0.9,197.6,1010.5,97.3,8.2,11.5,1.1,1,10,2023-12-10T07:19:06,2023-12-10T16:54:13,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-11,8.6,0.9,5,7.4,-1.9,4.3,-2.7,59.4,6.034,100,29.17,rain,0,0,42.5,10.1,10.1,5.2,1.7,297.3,1017.1,52,15.4,100.4,8.8,5,10,2023-12-11T07:19:53,2023-12-11T16:54:22,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-12,10.5,-0.9,4.1,10.5,-3.3,2.9,-5.2,52.3,0,0,0,,0,0,25.9,10.3,10.3,6.9,2.8,219.3,1030.2,0,16,102.3,8.9,4,10,2023-12-12T07:20:39,2023-12-12T16:54:32,0,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-13,14.2,3.9,8.5,14.2,3.9,8.1,-7.5,33.3,0,0,0,,0,0,25.9,10.3,10.3,5.5,2,274.6,1033.9,0,16,91.8,8,4,10,2023-12-13T07:21:24,2023-12-13T16:54:44,0.03,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-14,10.5,-3.1,3.9,10.5,-3.1,3.6,-9,40.5,0,0,0,,0,0,13,7.8,7.8,4.2,0.9,226.8,1038,0,16,96.9,8.4,4,10,2023-12-14T07:22:07,2023-12-14T16:54:59,0.06,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-15,17.6,-0.4,7.5,17.6,-2,7.1,-5.4,42.6,0,0,0,,0,0,13,6.5,6.5,4.8,2.9,282,1032.7,0,16,101.3,8.9,4,10,2023-12-15T07:22:49,2023-12-15T16:55:15,0.1,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-16,14.8,-0.3,7,14.8,-0.3,6.8,-2.4,53.8,0,0,0,,0,0,11.2,7.1,7.1,4.6,2.3,17.2,1030.2,0,16,92.2,8,4,10,2023-12-16T07:23:29,2023-12-16T16:55:34,0.13,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-17,11.4,4.8,8,11.4,3.2,7,4.6,79.7,33.797,100,45.83,rain,0,0,35.3,10.1,10.1,7.2,4,9.3,1015.9,82.7,11.8,14,1.3,1,10,2023-12-17T07:24:07,2023-12-17T16:55:54,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-18,13.1,3.7,10.4,13.1,1.9,9.8,-0.2,49.5,1.12,100,8.33,rain,0,0,61.2,14,14,9.1,4.5,297.1,998.2,50.3,16,101.2,8.8,5,10,2023-12-18T07:24:44,2023-12-18T16:56:17,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-12-19,6.9,0.3,3.4,5.5,-0.4,2,-8.8,40.7,0,0,0,,0,0,32.6,9.2,9.2,6.6,2.3,306.3,1020.1,5.5,16,101.9,9,4,10,2023-12-19T07:25:19,2023-12-19T16:56:42,0.25,Clear,Clear conditions throughout the day.,clear-day
